,DateString,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Symbol,SwHL,Peak,Consol_Detected,Consol_LHS_Price,Consol_Len_Bars,Consol_Depth_Percent,Close_21_bar_ema,Close_50_bar_sma,Close_150_bar_sma,Close_200_bar_sma,RSL,RSL_NH,DayOfWeek,RS,RS_New_High,52_week_low,52_week_high,Stage 2
180,2023-12-08,67.86173,68.73442,67.86173,68.129486,3028563.2,206887700.0,68.7,0.0,DELL,0,0,False,0.0,0,0.0,70.58828960243262,69.11340194702149,59.137026443481446,,0.0147967,False,4,90,False,,,False
181,2023-12-11,68.0204,69.18069,67.921234,68.665,3978503.0,273537060.0,69.24,0.0,DELL,0,0,False,0.0,0,0.0,70.41344517635032,69.12781692504883,59.294338887532554,,0.01485471,False,0,89,False,,,False
182,2023-12-12,68.52617,69.72612,68.3675,69.408775,3465189.2,239693940.0,69.99,0.0,DELL,0,0,False,0.0,0,0.0,70.32211155391754,69.18077453613282,59.45687098185221,,0.014946869,False,1,87,False,,,False
183,2023-12-13,69.408775,69.894714,68.6898,69.28978,4269680.0,295466620.0,69.87,0.0,DELL,0,0,False,0.0,0,0.0,70.22826320020557,69.24042449951172,59.61958908081055,,0.014720301,False,2,86,False,,,False
184,2023-12-14,70.41039,71.85827,70.3013,71.828514,7748671.5,553342000.0,72.43,0.0,DELL,0,0,False,0.0,0,0.0,70.37374055465244,69.35163818359375,59.806609598795575,,0.015219357,False,3,85,False,,,False
185,2023-12-15,71.42191,72.37891,70.79715,71.025246,5585770.0,399295420.0,71.62,0.0,DELL,0,0,False,0.0,0,0.0,70.43296829209348,69.46670608520508,59.98788327534994,,0.015050304,False,4,84,False,,,False
186,2023-12-18,71.025246,73.06814,70.45502,72.76071,4850555.5,349132640.0,73.37,0.0,DELL,0,0,False,0.0,0,0.0,70.64458132644151,69.61214431762696,60.17961682637532,,0.015348547,False,0,84,False,,,False
187,2023-12-19,73.08797,73.39539,72.25167,72.91938,2706477.5,197031780.0,73.53,0.0,DELL,0,0,False,0.0,0,0.0,70.85138122294576,69.74556961059571,60.36947021484375,,0.015292307,False,1,84,False,,,False
188,2023-12-20,72.9293,73.663155,71.70951,71.818596,4373172.5,318212900.0,72.42,0.0,DELL,0,0,False,0.0,0,0.0,70.93930982869892,69.841201171875,60.548916524251304,,0.0152859185,False,2,83,False,,,False
189,2023-12-21,72.78054,74.76889,72.78054,74.69452,4418522.0,327777900.0,75.32,0.0,DELL,0,0,False,0.0,0,0.0,71.28069248454163,69.94780609130859,60.73924413045248,,0.015735928,False,3,83,False,,,False
190,2023-12-22,75.05153,75.517624,74.42676,75.081276,4279540.0,321177500.0,75.71,0.0,DELL,0,0,False,0.0,0,0.0,71.62620007139616,70.08758804321289,60.92803695678711,,0.015791193,False,4,83,False,,,False
191,2023-12-26,75.35895,76.657875,75.23995,76.360565,3026301.5,230587090.0,77.0,0.0,DELL,0,0,False,0.0,0,0.0,72.05659689995531,70.27287567138671,61.12672943115234,,0.015992578,False,1,83,False,,,False
192,2023-12-27,76.380394,76.80682,76.28123,76.61841,2067556.8,158243740.0,77.26,0.0,DELL,1,1,False,0.0,0,0.0,72.47130701842528,70.46884246826171,61.33491010030111,,0.016023658,False,2,83,False,,,False
193,2023-12-28,76.360565,76.53907,76.01347,76.04322,1559604.5,118826570.0,76.68,0.0,DELL,0,0,False,0.0,0,0.0,72.79602642766112,70.65054428100586,61.54212885538737,,0.01589748,False,3,83,False,,,False
194,2023-12-29,76.18206,76.291145,75.56721,75.864716,2312698.5,175550140.0,76.5,0.0,DELL,0,0,False,0.0,0,0.0,73.07499816843482,70.84859588623047,61.733990122477216,,0.01590512,False,4,83,False,,,False
